StreamStats Output Report,,,,,
,,,,,
State/Region ID,MT,,,,
May 50 Percent Duration,10600,ft^3/s,,,
May 80 Percent Duration,6080,ft^3/s,,,
May Flow-Duration Statistics Flow Report,86.0 Percent W Region Season1 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
May 20 Percent Duration,14800,ft^3/s,,,
May 50 Percent Duration,9820,ft^3/s,,,
May 80 Percent Duration,6130,ft^3/s,,,
May Flow-Duration Statistics Flow Report,Area-Averaged,,,,
Statistic,Value,Unit,,,
May 20 Percent Duration,15100,ft^3/s,,,
May 50 Percent Duration,9930,ft^3/s,,,
May 80 Percent Duration,6120,ft^3/s,,,
,,,,,
,,,,,
June Flow-Duration Statistics Parameters,14.0 Percent NW Region Season1 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,6088.2,square miles,7.74,1560
PRECIP,Mean Annual Precipitation,24.24,inches,20.7,83.2
June Flow-Duration Statistics Parameters,86.0 Percent W Region Season1 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,6088.2,square miles,6.4,2520
SLOP50_30M,Slopes_gt_50pct_from_30m_DEM,12.3,percent,1.87,67.5
,,,,,
June Flow-Duration Statistics Flow Report,14.0 Percent NW Region Season1 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
June 20 Percent Duration,22000,ft^3/s,,,
June 50 Percent Duration,11800,ft^3/s,,,
June 80 Percent Duration,5630,ft^3/s,,,
June Flow-Duration Statistics Flow Report,86.0 Percent W Region Season1 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
June 20 Percent Duration,13900,ft^3/s,,,
June 50 Percent Duration,8850,ft^3/s,,,
June 80 Percent Duration,4650,ft^3/s,,,
June Flow-Duration Statistics Flow Report,Area-Averaged,,,,
Statistic,Value,Unit,,,
June 20 Percent Duration,15000,ft^3/s,,,
June 50 Percent Duration,9260,ft^3/s,,,
June 80 Percent Duration,4790,ft^3/s,,,
,,,,,
,,,,,
July Flow-Duration Statistics Parameters,14.0 Percent NW Region Season2 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,6088.2,square miles,7.74,1560
PRECIP,Mean Annual Precipitation,24.24,inches,20.7,83.2
July Flow-Duration Statistics Parameters,86.0 Percent W Region Season2 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,6088.2,square miles,6.4,2520
SLOP50_30M,Slopes_gt_50pct_from_30m_DEM,12.3,percent,1.87,67.5
,,,,,
July Flow-Duration Statistics Flow Report,14.0 Percent NW Region Season2 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
July 20 Percent Duration,6640,ft^3/s,,,
July 50 Percent Duration,3530,ft^3/s,,,
July 80 Percent Duration,1850,ft^3/s,,,
July Flow-Duration Statistics Flow Report,86.0 Percent W Region Season2 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
July 20 Percent Duration,4510,ft^3/s,,,
July 50 Percent Duration,2430,ft^3/s,,,
July 80 Percent Duration,1380,ft^3/s,,,
July Flow-Duration Statistics Flow Report,Area-Averaged,,,,
Statistic,Value,Unit,,,
July 20 Percent Duration,4810,ft^3/s,,,
July 50 Percent Duration,2580,ft^3/s,,,
July 80 Percent Duration,1450,ft^3/s,,,
,,,,,
,,,,,
August Flow-Duration Statistics Parameters,14.0 Percent NW Region Season2 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,6088.2,square miles,7.74,1560
PRECIP,Mean Annual Precipitation,24.24,inches,20.7,83.2
August Flow-Duration Statistics Parameters,86.0 Percent W Region Season2 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,6088.2,square miles,6.4,2520
SLOP50_30M,Slopes_gt_50pct_from_30m_DEM,12.3,percent,1.87,67.5
,,,,,
August Flow-Duration Statistics Flow Report,14.0 Percent NW Region Season2 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
August 20 Percent Duration,2550,ft^3/s,,,
August 50 Percent Duration,1620,ft^3/s,,,
August 80 Percent Duration,919,ft^3/s,,,
August Flow-Duration Statistics Flow Report,86.0 Percent W Region Season2 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
August 20 Percent Duration,1720,ft^3/s,,,
August 50 Percent Duration,1170,ft^3/s,,,
August 80 Percent Duration,795,ft^3/s,,,
August Flow-Duration Statistics Flow Report,Area-Averaged,,,,
Statistic,Value,Unit,,,
August 20 Percent Duration,1840,ft^3/s,,,
August 50 Percent Duration,1230,ft^3/s,,,
August 80 Percent Duration,812,ft^3/s,,,
,,,,,
,,,,,
September Flow-Duration Statistics Parameters,14.0 Percent NW Region Season2 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,6088.2,square miles,7.74,1560
PRECIP,Mean Annual Precipitation,24.24,inches,20.7,83.2
September Flow-Duration Statistics Parameters,86.0 Percent W Region Season2 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,6088.2,square miles,6.4,2520
SLOP50_30M,Slopes_gt_50pct_from_30m_DEM,12.3,percent,1.87,67.5
,,,,,
September Flow-Duration Statistics Flow Report,14.0 Percent NW Region Season2 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
September 20 Percent Duration,1770,ft^3/s,,,
September 50 Percent Duration,1290,ft^3/s,,,
September 80 Percent Duration,873,ft^3/s,,,
September Flow-Duration Statistics Flow Report,86.0 Percent W Region Season2 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
September 20 Percent Duration,1550,ft^3/s,,,
September 50 Percent Duration,1150,ft^3/s,,,
September 80 Percent Duration,836,ft^3/s,,,
September Flow-Duration Statistics Flow Report,Area-Averaged,,,,
Statistic,Value,Unit,,,
September 20 Percent Duration,1580,ft^3/s,,,
September 50 Percent Duration,1170,ft^3/s,,,
September 80 Percent Duration,841,ft^3/s,,,
,,,,,
,,,,,
October Flow-Duration Statistics Parameters,14.0 Percent NW Region Season2 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,6088.2,square miles,7.74,1560
PRECIP,Mean Annual Precipitation,24.24,inches,20.7,83.2
October Flow-Duration Statistics Parameters,86.0 Percent W Region Season2 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,6088.2,square miles,6.4,2520
SLOP50_30M,Slopes_gt_50pct_from_30m_DEM,12.3,percent,1.87,67.5
,,,,,
October Flow-Duration Statistics Flow Report,14.0 Percent NW Region Season2 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
October 20 Percent Duration,1570,ft^3/s,,,
October 50 Percent Duration,1230,ft^3/s,,,
October 80 Percent Duration,1010,ft^3/s,,,
October Flow-Duration Statistics Flow Report,86.0 Percent W Region Season2 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
October 20 Percent Duration,1570,ft^3/s,,,
October 50 Percent Duration,1280,ft^3/s,,,
October 80 Percent Duration,1020,ft^3/s,,,
October Flow-Duration Statistics Flow Report,Area-Averaged,,,,
Statistic,Value,Unit,,,
October 20 Percent Duration,1570,ft^3/s,,,
October 50 Percent Duration,1270,ft^3/s,,,
October 80 Percent Duration,1020,ft^3/s,,,
,,,,,
,,,,,
November Flow-Duration Statistics Parameters,14.0 Percent NW Region Season3 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,6088.2,square miles,7.74,1560
PRECIP,Mean Annual Precipitation,24.24,inches,20.7,83.2
November Flow-Duration Statistics Parameters,86.0 Percent W Region Season3 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,6088.2,square miles,6.4,2520
SLOP50_30M,Slopes_gt_50pct_from_30m_DEM,12.3,percent,1.87,67.5
,,,,,
November Flow-Duration Statistics Flow Report,14.0 Percent NW Region Season3 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
November 20 Percent Duration,1580,ft^3/s,,,
November 50 Percent Duration,1070,ft^3/s,,,
November 80 Percent Duration,828,ft^3/s,,,
November Flow-Duration Statistics Flow Report,86.0 Percent W Region Season3 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
November 20 Percent Duration,2000,ft^3/s,,,
November 50 Percent Duration,1440,ft^3/s,,,
November 80 Percent Duration,1060,ft^3/s,,,
November Flow-Duration Statistics Flow Report,Area-Averaged,,,,
Statistic,Value,Unit,,,
November 20 Percent Duration,1940,ft^3/s,,,
November 50 Percent Duration,1390,ft^3/s,,,
November 80 Percent Duration,1030,ft^3/s,,,
,,,,,
,,,,,
December Flow-Duration Statistics Parameters,14.0 Percent NW Region Season3 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,6088.2,square miles,7.74,1560
PRECIP,Mean Annual Precipitation,24.24,inches,20.7,83.2
December Flow-Duration Statistics Parameters,86.0 Percent W Region Season3 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,6088.2,square miles,6.4,2520
SLOP50_30M,Slopes_gt_50pct_from_30m_DEM,12.3,percent,1.87,67.5
,,,,,
December Flow-Duration Statistics Flow Report,14.0 Percent NW Region Season3 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
December 20 Percent Duration,1380,ft^3/s,,,
December 50 Percent Duration,953,ft^3/s,,,
December 80 Percent Duration,680,ft^3/s,,,
December Flow-Duration Statistics Flow Report,86.0 Percent W Region Season3 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
December 20 Percent Duration,1890,ft^3/s,,,
December 50 Percent Duration,1310,ft^3/s,,,
December 80 Percent Duration,973,ft^3/s,,,
December Flow-Duration Statistics Flow Report,Area-Averaged,,,,
Statistic,Value,Unit,,,
December 20 Percent Duration,1820,ft^3/s,,,
December 50 Percent Duration,1260,ft^3/s,,,
December 80 Percent Duration,932,ft^3/s,,,
,,,,,
,,,,,
Bankfull Statistics Parameters,100.0 Percent Rocky Mountain System D Bieger 2015,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
DRNAREA,Drainage Area,6088.2,square miles,0.15444,9730.1061
Bankfull Statistics Parameters,100.0 Percent Northern Rocky Mountains P Bieger 2015,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
DRNAREA,Drainage Area,6088.2,square miles,0.138996,7259.957991
Bankfull Statistics Parameters,100.0 Percent USA Bieger 2015,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
DRNAREA,Drainage Area,6088.2,square miles,0.07722,59927.7393
,,,,,
Bankfull Statistics Flow Report,100.0 Percent Rocky Mountain System D Bieger 2015,,,,
Statistic,Value,Unit,,,
Bieger_D_channel_width,273,ft,,,
Bieger_D_channel_depth,6.64,ft,,,
Bieger_D_channel_cross_sectional_area,1660,ft^2,,,
Bankfull Statistics Flow Report,100.0 Percent Northern Rocky Mountains P Bieger 2015,,,,
Statistic,Value,Unit,,,
Bieger_P_channel_width,277,ft,,,
Bieger_P_channel_depth,7.68,ft,,,
Bieger_P_channel_cross_sectional_area,2340,ft^2,,,
Bankfull Statistics Flow Report,100.0 Percent USA Bieger 2015,,,,
Statistic,Value,Unit,,,
Bieger_USA_channel_width,266,ft,,,
Bieger_USA_channel_depth,7.71,ft,,,
Bieger_USA_channel_cross_sectional_area,1890,ft^2,,,
Bankfull Statistics Flow Report,Area-Averaged,,,,
Statistic,Value,Unit,,,
Bieger_D_channel_width,273,ft,,,
Bieger_D_channel_depth,6.64,ft,,,
Bieger_D_channel_cross_sectional_area,1660,ft^2,,,
Bieger_P_channel_width,277,ft,,,
Bieger_P_channel_depth,7.68,ft,,,
Bieger_P_channel_cross_sectional_area,2340,ft^2,,,
Bieger_USA_channel_width,266,ft,,,
Bieger_USA_channel_depth,7.71,ft,,,
Bieger_USA_channel_cross_sectional_area,1890,ft^2,,,
,,,,,
,,,,,
Maximum Probable Flood Statistics Parameters,100.0 Percent Crippen Bue Region 13,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
DRNAREA,Drainage Area,6088.2,square miles,0.1,10000
,,,,,
Maximum Probable Flood Statistics Flow Report,100.0 Percent Crippen Bue Region 13,,,,
Statistic,Value,Unit,,,
Maximum Flood Crippen Bue Regional,351000,ft^3/s,,,
,,,,,
Channel-width Methods Weighting,,,,,
No method weighting results returned.,,,,,
,,,,,
"USGS Data Disclaimer: Unless otherwise stated, all data, metadata and related materials are considered to satisfy the quality standards relative to the purpose for which the data were collected. Although these data and associated metadata have been reviewed for accuracy and completeness and approved for release by the U.S. Geological Survey (USGS), no warranty expressed or implied is made regarding the display or utility of the data for other purposes, nor on all computer systems, nor shall the act of distribution constitute any such warranty.",,,,,
"USGS Software Disclaimer: This software has been approved for release by the U.S. Geological Survey (USGS). Although the software has been subjected to rigorous review, the USGS reserves the right to update the software as needed pursuant to further analysis and review. No warranty, expressed or implied, is made by the USGS or the U.S. Government as to the functionality of the software and related material nor shall the fact of release constitute any such warranty. Furthermore, the software is released on condition that neither the USGS nor the U.S. Government shall be held liable for any damages resulting from its authorized or unauthorized use.",,,,,
"USGS Product Names Disclaimer: Any use of trade, firm, or product names is for descriptive purposes only and does not imply endorsement by the U.S. Government.",,,,,
,,,,,
Application Version: 4.16.1,,,,,
StreamStats Services Version: 1.2.22,,,,,
NSS Services Version: 2.2.1,,,,,
