StreamStats Output Report,,,,,
,,,,,
State/Region ID,MT,,,,
CONTDA,Contributing Drainage Area,81.3,square miles,28.1,2620
PRECIP,Mean Annual Precipitation,31.41,inches,16.4,38.9
,,,,,
May Flow-Duration Statistics Flow Report,47.7 Percent SW Region Season1 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
May 20 Percent Duration,291,ft^3/s,,,
May 50 Percent Duration,164,ft^3/s,,,
May 80 Percent Duration,81.4,ft^3/s,,,
May Flow-Duration Statistics Flow Report,52.3 Percent UpYellow CentMt Region Season1 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
May 20 Percent Duration,274,ft^3/s,,,
May 50 Percent Duration,148,ft^3/s,,,
May 80 Percent Duration,71.3,ft^3/s,,,
May Flow-Duration Statistics Flow Report,Area-Averaged,,,,
Statistic,Value,Unit,,,
May 20 Percent Duration,282,ft^3/s,,,
May 50 Percent Duration,156,ft^3/s,,,
May 80 Percent Duration,76.1,ft^3/s,,,
,,,,,
,,,,,
June Flow-Duration Statistics Parameters,47.7 Percent SW Region Season1 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,81.3,square miles,24.4,2480
PRECIP,Mean Annual Precipitation,31.41,inches,16.7,37.1
June Flow-Duration Statistics Parameters,52.3 Percent UpYellow CentMt Region Season1 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,81.3,square miles,28.1,2620
PRECIP,Mean Annual Precipitation,31.41,inches,16.4,38.9
,,,,,
June Flow-Duration Statistics Flow Report,47.7 Percent SW Region Season1 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
June 20 Percent Duration,334,ft^3/s,,,
June 50 Percent Duration,197,ft^3/s,,,
June 80 Percent Duration,103,ft^3/s,,,
June Flow-Duration Statistics Flow Report,52.3 Percent UpYellow CentMt Region Season1 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
June 20 Percent Duration,407,ft^3/s,,,
June 50 Percent Duration,260,ft^3/s,,,
June 80 Percent Duration,157,ft^3/s,,,
June Flow-Duration Statistics Flow Report,Area-Averaged,,,,
Statistic,Value,Unit,,,
June 20 Percent Duration,372,ft^3/s,,,
June 50 Percent Duration,230,ft^3/s,,,
June 80 Percent Duration,131,ft^3/s,,,
,,,,,
,,,,,
July Flow-Duration Statistics Parameters,47.7 Percent SW Region Season2 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,81.3,square miles,24.4,2480
PRECIP,Mean Annual Precipitation,31.41,inches,16.7,37.1
July Flow-Duration Statistics Parameters,52.3 Percent UpYellow CentMt Region Season2 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,81.3,square miles,28.1,2620
PRECIP,Mean Annual Precipitation,31.41,inches,16.4,38.9
,,,,,
July Flow-Duration Statistics Flow Report,47.7 Percent SW Region Season2 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
July 20 Percent Duration,114,ft^3/s,,,
July 50 Percent Duration,61.3,ft^3/s,,,
July 80 Percent Duration,33.5,ft^3/s,,,
July Flow-Duration Statistics Flow Report,52.3 Percent UpYellow CentMt Region Season2 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
July 20 Percent Duration,201,ft^3/s,,,
July 50 Percent Duration,124,ft^3/s,,,
July 80 Percent Duration,77,ft^3/s,,,
July Flow-Duration Statistics Flow Report,Area-Averaged,,,,
Statistic,Value,Unit,,,
July 20 Percent Duration,160,ft^3/s,,,
July 50 Percent Duration,94.1,ft^3/s,,,
July 80 Percent Duration,56.3,ft^3/s,,,
,,,,,
,,,,,
August Flow-Duration Statistics Parameters,47.7 Percent SW Region Season2 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,81.3,square miles,24.4,2480
PRECIP,Mean Annual Precipitation,31.41,inches,16.7,37.1
August Flow-Duration Statistics Parameters,52.3 Percent UpYellow CentMt Region Season2 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,81.3,square miles,28.1,2620
PRECIP,Mean Annual Precipitation,31.41,inches,16.4,38.9
,,,,,
August Flow-Duration Statistics Flow Report,47.7 Percent SW Region Season2 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
August 20 Percent Duration,40.7,ft^3/s,,,
August 50 Percent Duration,25.3,ft^3/s,,,
August 80 Percent Duration,16.1,ft^3/s,,,
August Flow-Duration Statistics Flow Report,52.3 Percent UpYellow CentMt Region Season2 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
August 20 Percent Duration,80.5,ft^3/s,,,
August 50 Percent Duration,55.5,ft^3/s,,,
August 80 Percent Duration,42.2,ft^3/s,,,
August Flow-Duration Statistics Flow Report,Area-Averaged,,,,
Statistic,Value,Unit,,,
August 20 Percent Duration,61.5,ft^3/s,,,
August 50 Percent Duration,41.1,ft^3/s,,,
August 80 Percent Duration,29.8,ft^3/s,,,
,,,,,
,,,,,
September Flow-Duration Statistics Parameters,47.7 Percent SW Region Season2 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,81.3,square miles,24.4,2480
PRECIP,Mean Annual Precipitation,31.41,inches,16.7,37.1
September Flow-Duration Statistics Parameters,52.3 Percent UpYellow CentMt Region Season2 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,81.3,square miles,28.1,2620
PRECIP,Mean Annual Precipitation,31.41,inches,16.4,38.9
,,,,,
September Flow-Duration Statistics Flow Report,47.7 Percent SW Region Season2 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
September 20 Percent Duration,33.7,ft^3/s,,,
September 50 Percent Duration,22,ft^3/s,,,
September 80 Percent Duration,14.8,ft^3/s,,,
September Flow-Duration Statistics Flow Report,52.3 Percent UpYellow CentMt Region Season2 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
September 20 Percent Duration,55.9,ft^3/s,,,
September 50 Percent Duration,42.4,ft^3/s,,,
September 80 Percent Duration,31.4,ft^3/s,,,
September Flow-Duration Statistics Flow Report,Area-Averaged,,,,
Statistic,Value,Unit,,,
September 20 Percent Duration,45.3,ft^3/s,,,
September 50 Percent Duration,32.7,ft^3/s,,,
September 80 Percent Duration,23.5,ft^3/s,,,
,,,,,
,,,,,
October Flow-Duration Statistics Parameters,47.7 Percent SW Region Season2 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,81.3,square miles,24.4,2480
PRECIP,Mean Annual Precipitation,31.41,inches,16.7,37.1
October Flow-Duration Statistics Parameters,52.3 Percent UpYellow CentMt Region Season2 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,81.3,square miles,28.1,2620
PRECIP,Mean Annual Precipitation,31.41,inches,16.4,38.9
,,,,,
October Flow-Duration Statistics Flow Report,47.7 Percent SW Region Season2 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
October 20 Percent Duration,34,ft^3/s,,,
October 50 Percent Duration,23.9,ft^3/s,,,
October 80 Percent Duration,16.1,ft^3/s,,,
October Flow-Duration Statistics Flow Report,52.3 Percent UpYellow CentMt Region Season2 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
October 20 Percent Duration,47.1,ft^3/s,,,
October 50 Percent Duration,36.4,ft^3/s,,,
October 80 Percent Duration,28,ft^3/s,,,
October Flow-Duration Statistics Flow Report,Area-Averaged,,,,
Statistic,Value,Unit,,,
October 20 Percent Duration,40.9,ft^3/s,,,
October 50 Percent Duration,30.4,ft^3/s,,,
October 80 Percent Duration,22.3,ft^3/s,,,
,,,,,
,,,,,
November Flow-Duration Statistics Parameters,52.3 Percent UpYellow CentMt Region Season3 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,81.3,square miles,28.1,2620
PRECIP,Mean Annual Precipitation,31.41,inches,16.4,38.9
November Flow-Duration Statistics Parameters,47.7 Percent SW Region Season3 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,81.3,square miles,24.4,2480
PRECIP,Mean Annual Precipitation,31.41,inches,16.7,37.1
,,,,,
November Flow-Duration Statistics Flow Report,52.3 Percent UpYellow CentMt Region Season3 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
November 20 Percent Duration,37.2,ft^3/s,,,
November 50 Percent Duration,29.7,ft^3/s,,,
November 80 Percent Duration,23,ft^3/s,,,
November Flow-Duration Statistics Flow Report,47.7 Percent SW Region Season3 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
November 20 Percent Duration,28.1,ft^3/s,,,
November 50 Percent Duration,19.9,ft^3/s,,,
November 80 Percent Duration,13.7,ft^3/s,,,
November Flow-Duration Statistics Flow Report,Area-Averaged,,,,
Statistic,Value,Unit,,,
November 20 Percent Duration,32.9,ft^3/s,,,
November 50 Percent Duration,25,ft^3/s,,,
November 80 Percent Duration,18.6,ft^3/s,,,
,,,,,
,,,,,
December Flow-Duration Statistics Parameters,52.3 Percent UpYellow CentMt Region Season3 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,81.3,square miles,28.1,2620
PRECIP,Mean Annual Precipitation,31.41,inches,16.4,38.9
December Flow-Duration Statistics Parameters,47.7 Percent SW Region Season3 MeanDur 2015 5019G,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
CONTDA,Contributing Drainage Area,81.3,square miles,24.4,2480
SLOP50_30M,Slopes_gt_50pct_from_30m_DEM,17.7,percent,0.96,22.6
,,,,,
December Flow-Duration Statistics Flow Report,52.3 Percent UpYellow CentMt Region Season3 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
December 20 Percent Duration,29.1,ft^3/s,,,
December 50 Percent Duration,22.8,ft^3/s,,,
December 80 Percent Duration,17.6,ft^3/s,,,
December Flow-Duration Statistics Flow Report,47.7 Percent SW Region Season3 MeanDur 2015 5019G,,,,
Statistic,Value,Unit,,,
December 20 Percent Duration,23.1,ft^3/s,,,
December 50 Percent Duration,18.2,ft^3/s,,,
December 80 Percent Duration,13.4,ft^3/s,,,
December Flow-Duration Statistics Flow Report,Area-Averaged,,,,
Statistic,Value,Unit,,,
December 20 Percent Duration,26.2,ft^3/s,,,
December 50 Percent Duration,20.6,ft^3/s,,,
December 80 Percent Duration,15.6,ft^3/s,,,
,,,,,
,,,,,
Bankfull Statistics Parameters,100.0 Percent Rocky Mountain System D Bieger 2015,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
DRNAREA,Drainage Area,81.3,square miles,0.15444,9730.1061
Bankfull Statistics Parameters,100.0 Percent Northern Rocky Mountains P Bieger 2015,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
DRNAREA,Drainage Area,81.3,square miles,0.138996,7259.957991
Bankfull Statistics Parameters,100.0 Percent USA Bieger 2015,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
DRNAREA,Drainage Area,81.3,square miles,0.07722,59927.7393
,,,,,
Bankfull Statistics Flow Report,100.0 Percent Rocky Mountain System D Bieger 2015,,,,
Statistic,Value,Unit,,,
Bieger_D_channel_width,41.7,ft,,,
Bieger_D_channel_depth,2.51,ft,,,
Bieger_D_channel_cross_sectional_area,85.4,ft^2,,,
Bankfull Statistics Flow Report,100.0 Percent Northern Rocky Mountains P Bieger 2015,,,,
Statistic,Value,Unit,,,
Bieger_P_channel_width,41.4,ft,,,
Bieger_P_channel_depth,2.72,ft,,,
Bieger_P_channel_cross_sectional_area,95.8,ft^2,,,
Bankfull Statistics Flow Report,100.0 Percent USA Bieger 2015,,,,
Statistic,Value,Unit,,,
Bieger_USA_channel_width,58.2,ft,,,
Bieger_USA_channel_depth,3.08,ft,,,
Bieger_USA_channel_cross_sectional_area,184,ft^2,,,
Bankfull Statistics Flow Report,Area-Averaged,,,,
Statistic,Value,Unit,,,
Bieger_D_channel_width,41.7,ft,,,
Bieger_D_channel_depth,2.51,ft,,,
Bieger_D_channel_cross_sectional_area,85.4,ft^2,,,
Bieger_P_channel_width,41.4,ft,,,
Bieger_P_channel_depth,2.72,ft,,,
Bieger_P_channel_cross_sectional_area,95.8,ft^2,,,
Bieger_USA_channel_width,58.2,ft,,,
Bieger_USA_channel_depth,3.08,ft,,,
Bieger_USA_channel_cross_sectional_area,184,ft^2,,,
,,,,,
,,,,,
Maximum Probable Flood Statistics Parameters,100.0 Percent Crippen Bue Region 13,,,,
Parameter Code,Parameter Name,Value,Units,Min Limit,Max Limit
DRNAREA,Drainage Area,81.3,square miles,0.1,10000
,,,,,
Maximum Probable Flood Statistics Flow Report,100.0 Percent Crippen Bue Region 13,,,,
Statistic,Value,Unit,,,
Maximum Flood Crippen Bue Regional,87700,ft^3/s,,,
,,,,,
Channel-width Methods Weighting,,,,,
No method weighting results returned.,,,,,
,,,,,
"USGS Data Disclaimer: Unless otherwise stated, all data, metadata and related materials are considered to satisfy the quality standards relative to the purpose for which the data were collected. Although these data and associated metadata have been reviewed for accuracy and completeness and approved for release by the U.S. Geological Survey (USGS), no warranty expressed or implied is made regarding the display or utility of the data for other purposes, nor on all computer systems, nor shall the act of distribution constitute any such warranty.",,,,,
"USGS Software Disclaimer: This software has been approved for release by the U.S. Geological Survey (USGS). Although the software has been subjected to rigorous review, the USGS reserves the right to update the software as needed pursuant to further analysis and review. No warranty, expressed or implied, is made by the USGS or the U.S. Government as to the functionality of the software and related material nor shall the fact of release constitute any such warranty. Furthermore, the software is released on condition that neither the USGS nor the U.S. Government shall be held liable for any damages resulting from its authorized or unauthorized use.",,,,,
"USGS Product Names Disclaimer: Any use of trade, firm, or product names is for descriptive purposes only and does not imply endorsement by the U.S. Government.",,,,,
,,,,,
Application Version: 4.16.1,,,,,
StreamStats Services Version: 1.2.22,,,,,
NSS Services Version: 2.2.1,,,,,
